"","sample","feature","X1","X2","value","condition"
"451",1,91,FALSE,FALSE,2.67063923050727,"Neither"
"452",2,91,FALSE,FALSE,2.67058883891554,"Neither"
"453",3,91,FALSE,FALSE,1.42282421925361,"Neither"
"454",4,91,FALSE,FALSE,3.1216326520047,"Neither"
"455",5,91,FALSE,FALSE,3.56943512552694,"Neither"
"456",1,92,FALSE,FALSE,1.54406981826334,"Neither"
"457",2,92,FALSE,FALSE,2.74003768933436,"Neither"
"458",3,92,FALSE,FALSE,1.33407525288754,"Neither"
"459",4,92,FALSE,FALSE,1.39223694148028,"Neither"
"460",5,92,FALSE,FALSE,3.05578023695531,"Neither"
"461",1,93,FALSE,FALSE,2.52466291253053,"Neither"
"462",2,93,FALSE,FALSE,2.88195183000511,"Neither"
"463",3,93,FALSE,FALSE,2.2845582548028,"Neither"
"464",4,93,FALSE,FALSE,3.53650953219863,"Neither"
"465",5,93,FALSE,FALSE,1.62472502078662,"Neither"
"466",1,94,FALSE,FALSE,2.97276169468568,"Neither"
"467",2,94,FALSE,FALSE,2.4006149326634,"Neither"
"468",3,94,FALSE,FALSE,4.24613413174896,"Neither"
"469",4,94,FALSE,FALSE,2.7482687021464,"Neither"
"470",5,94,FALSE,FALSE,3.54582511391743,"Neither"
"471",1,95,FALSE,FALSE,3.11965867544549,"Neither"
"472",2,95,FALSE,FALSE,2.31555284912761,"Neither"
"473",3,95,FALSE,FALSE,0.653984829279686,"Neither"
"474",4,95,FALSE,FALSE,4.34972940743234,"Neither"
"475",5,95,FALSE,FALSE,1.64571980262416,"Neither"
"476",1,96,FALSE,FALSE,3.52802992103455,"Neither"
"477",2,96,FALSE,FALSE,2.5536119326087,"Neither"
"478",3,96,FALSE,FALSE,2.97942463722656,"Neither"
"479",4,96,FALSE,FALSE,2.19763671344467,"Neither"
"480",5,96,FALSE,FALSE,3.94513509101895,"Neither"
"481",1,97,FALSE,FALSE,2.382570342593,"Neither"
"482",2,97,FALSE,FALSE,2.59629937964725,"Neither"
"483",3,97,FALSE,FALSE,3.6805526242464,"Neither"
"484",4,97,FALSE,FALSE,0.919369072618519,"Neither"
"485",5,97,FALSE,FALSE,2.79442905435756,"Neither"
"486",1,98,FALSE,FALSE,3.77829731635464,"Neither"
"487",2,98,FALSE,FALSE,3.36078378237263,"Neither"
"488",3,98,FALSE,FALSE,1.7901305501044,"Neither"
"489",4,98,FALSE,FALSE,1.7908966101235,"Neither"
"490",5,98,FALSE,FALSE,3.11749134795552,"Neither"
"491",1,99,FALSE,FALSE,2.71616964940025,"Neither"
"492",2,99,FALSE,FALSE,2.39465746416335,"Neither"
"493",3,99,FALSE,FALSE,2.78098274059263,"Neither"
"494",4,99,FALSE,FALSE,3.04966808318871,"Neither"
"495",5,99,FALSE,FALSE,2.27144295367425,"Neither"
"496",1,100,FALSE,FALSE,2.54546371663254,"Neither"
"497",2,100,FALSE,FALSE,2.74121721659877,"Neither"
"498",3,100,FALSE,FALSE,3.72585142435191,"Neither"
"499",4,100,FALSE,FALSE,2.76737091181277,"Neither"
"500",5,100,FALSE,FALSE,3.05504676714153,"Neither"
"501",1,101,FALSE,FALSE,2.10082621940051,"Neither"
"502",2,101,FALSE,FALSE,3.23775655436078,"Neither"
"503",3,101,FALSE,FALSE,1.38912719822414,"Neither"
"504",4,101,FALSE,FALSE,4.16567438581396,"Neither"
"505",5,101,FALSE,FALSE,2.76264262689384,"Neither"
"506",1,102,FALSE,FALSE,2.74362314048817,"Neither"
"507",2,102,FALSE,FALSE,3.74825119774345,"Neither"
"508",3,102,FALSE,FALSE,3.07563404941652,"Neither"
"509",4,102,FALSE,FALSE,2.31707908773799,"Neither"
"510",5,102,FALSE,FALSE,4.18170850550739,"Neither"
"511",1,103,FALSE,FALSE,2.88835661073755,"Neither"
"512",2,103,FALSE,FALSE,2.52930369659737,"Neither"
"513",3,103,FALSE,FALSE,4.60359828919474,"Neither"
"514",4,103,FALSE,FALSE,2.51523918035816,"Neither"
"515",5,103,FALSE,FALSE,2.41781620851174,"Neither"
"516",1,104,FALSE,FALSE,4.1198313137177,"Neither"
"517",2,104,FALSE,FALSE,3.46199160297664,"Neither"
"518",3,104,FALSE,FALSE,1.35246779219388,"Neither"
"519",4,104,FALSE,FALSE,1.52203326174079,"Neither"
"520",5,104,FALSE,FALSE,1.80245336175451,"Neither"
"521",1,105,FALSE,FALSE,2.4771350513559,"Neither"
"522",2,105,FALSE,FALSE,2.09353210393156,"Neither"
"523",3,105,FALSE,FALSE,1.72437347791145,"Neither"
"524",4,105,FALSE,FALSE,1.50470832963986,"Neither"
"525",5,105,FALSE,FALSE,2.68387574992353,"Neither"
"526",1,106,FALSE,FALSE,1.73527924891049,"Neither"
"527",2,106,FALSE,FALSE,2.66707043273015,"Neither"
"528",3,106,FALSE,FALSE,2.49516267625527,"Neither"
"529",4,106,FALSE,FALSE,1.54317451981191,"Neither"
"530",5,106,FALSE,FALSE,2.80220580522469,"Neither"
"531",1,107,FALSE,FALSE,2.08712595165602,"Neither"
"532",2,107,FALSE,FALSE,3.74641803833309,"Neither"
"533",3,107,FALSE,FALSE,2.62982688883843,"Neither"
"534",4,107,FALSE,FALSE,3.02056683040373,"Neither"
"535",5,107,FALSE,FALSE,2.76443122559699,"Neither"
"536",1,108,FALSE,FALSE,2.99007951782994,"Neither"
"537",2,108,FALSE,FALSE,2.49961856132251,"Neither"
"538",3,108,FALSE,FALSE,2.26765482878737,"Neither"
"539",4,108,FALSE,FALSE,2.50708102404019,"Neither"
"540",5,108,FALSE,FALSE,1.26484686247557,"Neither"
"541",1,109,FALSE,FALSE,3.2475496243648,"Neither"
"542",2,109,FALSE,FALSE,0.896640949128316,"Neither"
"543",3,109,FALSE,FALSE,3.30497494845746,"Neither"
"544",4,109,FALSE,FALSE,2.19994844697931,"Neither"
"545",5,109,FALSE,FALSE,1.41302737176675,"Neither"
"546",1,110,FALSE,FALSE,4.92276321569549,"Neither"
"547",2,110,FALSE,FALSE,3.12000200875707,"Neither"
"548",3,110,FALSE,FALSE,2.82963461345235,"Neither"
"549",4,110,FALSE,FALSE,2.24412958197433,"Neither"
"550",5,110,FALSE,FALSE,3.28515032369639,"Neither"
"551",1,111,FALSE,FALSE,2.69083700623386,"Neither"
"552",2,111,FALSE,FALSE,1.2480262822672,"Neither"
"553",3,111,FALSE,FALSE,2.79761475323808,"Neither"
"554",4,111,FALSE,FALSE,2.54554633650893,"Neither"
"555",5,111,FALSE,FALSE,2.58594174557018,"Neither"
"556",1,112,FALSE,FALSE,3.15235648279439,"Neither"
"557",2,112,FALSE,FALSE,3.7125175314457,"Neither"
"558",3,112,FALSE,FALSE,3.32542874042103,"Neither"
"559",4,112,FALSE,FALSE,2.79104745591252,"Neither"
"560",5,112,FALSE,FALSE,2.0075794004169,"Neither"
"561",1,113,FALSE,FALSE,2.6852593153052,"Neither"
"562",2,113,FALSE,FALSE,2.95656475876547,"Neither"
"563",3,113,FALSE,FALSE,2.85304985412645,"Neither"
"564",4,113,FALSE,FALSE,3.36327860480669,"Neither"
"565",5,113,FALSE,FALSE,1.90859315769458,"Neither"
"566",1,114,FALSE,FALSE,4.70747988832148,"Neither"
"567",2,114,FALSE,FALSE,3.28662084096503,"Neither"
"568",3,114,FALSE,FALSE,1.99659618187803,"Neither"
"569",4,114,FALSE,FALSE,3.90301464034209,"Neither"
"570",5,114,FALSE,FALSE,2.02149653843433,"Neither"
"571",1,115,FALSE,FALSE,3.2385371948928,"Neither"
"572",2,115,FALSE,FALSE,2.19368174456764,"Neither"
"573",3,115,FALSE,FALSE,3.46942206852428,"Neither"
"574",4,115,FALSE,FALSE,2.26582255563895,"Neither"
"575",5,115,FALSE,FALSE,2.89265422827502,"Neither"
"576",1,116,FALSE,FALSE,3.43248629642096,"Neither"
"577",2,116,FALSE,FALSE,2.07728889916215,"Neither"
"578",3,116,FALSE,FALSE,0.538090981966101,"Neither"
"579",4,116,FALSE,FALSE,2.82036154839548,"Neither"
"580",5,116,FALSE,FALSE,2.22025652955958,"Neither"
"581",1,117,FALSE,FALSE,4.1398207238988,"Neither"
"582",2,117,FALSE,FALSE,2.14430664856141,"Neither"
"583",3,117,FALSE,FALSE,3.34557684422413,"Neither"
"584",4,117,FALSE,FALSE,2.16613914009854,"Neither"
"585",5,117,FALSE,FALSE,2.33760054383058,"Neither"
"586",1,118,FALSE,FALSE,1.63612286965075,"Neither"
"587",2,118,FALSE,FALSE,2.64145589495193,"Neither"
"588",3,118,FALSE,FALSE,1.70590573056792,"Neither"
"589",4,118,FALSE,FALSE,2.15164450641646,"Neither"
"590",5,118,FALSE,FALSE,2.64666314903535,"Neither"
"591",1,119,FALSE,FALSE,1.854467175543,"Neither"
"592",2,119,FALSE,FALSE,0.933714881290006,"Neither"
"593",3,119,FALSE,FALSE,2.20433656835118,"Neither"
"594",4,119,FALSE,FALSE,2.35925109853104,"Neither"
"595",5,119,FALSE,FALSE,3.88571193924659,"Neither"
"596",1,120,FALSE,FALSE,1.42048876288232,"Neither"
"597",2,120,FALSE,FALSE,3.6236172298319,"Neither"
"598",3,120,FALSE,FALSE,1.5490765456557,"Neither"
"599",4,120,FALSE,FALSE,2.8370944502237,"Neither"
"600",5,120,FALSE,FALSE,3.97401609443247,"Neither"
"601",1,121,FALSE,FALSE,3.0335751289683,"Neither"
"602",2,121,FALSE,FALSE,2.64915746163384,"Neither"
"603",3,121,FALSE,FALSE,1.51162190757744,"Neither"
"604",4,121,FALSE,FALSE,3.86699259688348,"Neither"
"605",5,121,FALSE,FALSE,3.63403768326427,"Neither"
"606",1,122,FALSE,FALSE,2.63921254853905,"Neither"
"607",2,122,FALSE,FALSE,1.58792300187882,"Neither"
"608",3,122,FALSE,FALSE,4.14383630952244,"Neither"
"609",4,122,FALSE,FALSE,2.79260962706189,"Neither"
"610",5,122,FALSE,FALSE,1.81616943766853,"Neither"
"611",1,123,FALSE,FALSE,2.67225252808334,"Neither"
"612",2,123,FALSE,FALSE,1.83705998298988,"Neither"
"613",3,123,FALSE,FALSE,2.15857016131163,"Neither"
"614",4,123,FALSE,FALSE,3.70571229098312,"Neither"
"615",5,123,FALSE,FALSE,3.38663162547927,"Neither"
"616",1,124,FALSE,FALSE,0.530377798173805,"Neither"
"617",2,124,FALSE,FALSE,3.90005757811702,"Neither"
"618",3,124,FALSE,FALSE,2.62237769911835,"Neither"
"619",4,124,FALSE,FALSE,3.78700075105122,"Neither"
"620",5,124,FALSE,FALSE,1.52756506670299,"Neither"
"621",1,125,FALSE,FALSE,2.98820968735449,"Neither"
"622",2,125,FALSE,FALSE,1.67478651501783,"Neither"
"623",3,125,FALSE,FALSE,2.67728277645341,"Neither"
"624",4,125,FALSE,FALSE,1.83391444162916,"Neither"
"625",5,125,FALSE,FALSE,1.44863274186459,"Neither"
"626",1,126,FALSE,FALSE,2.86426280632466,"Neither"
"627",2,126,FALSE,FALSE,2.66355180114503,"Neither"
"628",3,126,FALSE,FALSE,1.54501563842354,"Neither"
"629",4,126,FALSE,FALSE,3.91758133418564,"Neither"
"630",5,126,FALSE,FALSE,1.7354892571547,"Neither"
"631",1,127,FALSE,FALSE,1.82774473853252,"Neither"
"632",2,127,FALSE,FALSE,2.30119950079241,"Neither"
"633",3,127,FALSE,FALSE,3.49129617177546,"Neither"
"634",4,127,FALSE,FALSE,3.27827549648878,"Neither"
"635",5,127,FALSE,FALSE,1.01478830857953,"Neither"
"636",1,128,FALSE,FALSE,1.01469962899195,"Neither"
"637",2,128,FALSE,FALSE,2.57334926793898,"Neither"
"638",3,128,FALSE,FALSE,3.87216307737713,"Neither"
"639",4,128,FALSE,FALSE,2.28433785073474,"Neither"
"640",5,128,FALSE,FALSE,3.66429096133838,"Neither"
"641",1,129,FALSE,FALSE,2.01370334400214,"Neither"
"642",2,129,FALSE,FALSE,0.805291851124707,"Neither"
"643",3,129,FALSE,FALSE,2.71548954677974,"Neither"
"644",4,129,FALSE,FALSE,2.43756961328576,"Neither"
"645",5,129,FALSE,FALSE,1.9571356353915,"Neither"
"646",1,130,FALSE,FALSE,2.13004844118719,"Neither"
"647",2,130,FALSE,FALSE,3.24737497311265,"Neither"
"648",3,130,FALSE,FALSE,4.44292122635852,"Neither"
"649",4,130,FALSE,FALSE,3.66672344868814,"Neither"
"650",5,130,FALSE,FALSE,1.98065763960373,"Neither"
"651",1,131,FALSE,FALSE,4.50155306366735,"Neither"
"652",2,131,FALSE,FALSE,3.09441484557812,"Neither"
"653",3,131,FALSE,FALSE,0.974807432326961,"Neither"
"654",4,131,FALSE,FALSE,1.6306292443438,"Neither"
"655",5,131,FALSE,FALSE,2.81815430690811,"Neither"
"656",1,132,FALSE,FALSE,1.06683556977284,"Neither"
"657",2,132,FALSE,FALSE,2.20786082586139,"Neither"
"658",3,132,FALSE,FALSE,2.54344591110146,"Neither"
"659",4,132,FALSE,FALSE,2.90304570434915,"Neither"
"660",5,132,FALSE,FALSE,3.27203709995323,"Neither"
"661",1,133,FALSE,FALSE,1.31318830357809,"Neither"
"662",2,133,FALSE,FALSE,2.14453960815645,"Neither"
"663",3,133,FALSE,FALSE,3.18141107932546,"Neither"
"664",4,133,FALSE,FALSE,3.66912004848045,"Neither"
"665",5,133,FALSE,FALSE,3.07568184342993,"Neither"
"666",1,134,FALSE,FALSE,2.66004062159505,"Neither"
"667",2,134,FALSE,FALSE,3.78227783692911,"Neither"
"668",3,134,FALSE,FALSE,3.87363837342072,"Neither"
"669",4,134,FALSE,FALSE,2.98764529500064,"Neither"
"670",5,134,FALSE,FALSE,0.871032377635774,"Neither"
"671",1,135,FALSE,FALSE,4.16179207643283,"Neither"
"672",2,135,FALSE,FALSE,2.57954339870499,"Neither"
"673",3,135,FALSE,FALSE,2.38810413974775,"Neither"
"674",4,135,FALSE,FALSE,1.93583545286134,"Neither"
"675",5,135,FALSE,FALSE,4.84163996445951,"Neither"
"676",1,136,FALSE,FALSE,2.69391061479137,"Neither"
"677",2,136,FALSE,FALSE,1.95600460003754,"Neither"
"678",3,136,FALSE,FALSE,4.6230406186821,"Neither"
"679",4,136,FALSE,FALSE,3.94889805904479,"Neither"
"680",5,136,FALSE,FALSE,3.15680752002497,"Neither"
"681",1,137,FALSE,FALSE,2.23508602430837,"Neither"
"682",2,137,FALSE,FALSE,2.09010468229181,"Neither"
"683",3,137,FALSE,FALSE,3.37564296443982,"Neither"
"684",4,137,FALSE,FALSE,-0.695681398906494,"Neither"
"685",5,137,FALSE,FALSE,1.3061597393205,"Neither"
"686",1,138,FALSE,FALSE,1.52847581637635,"Neither"
"687",2,138,FALSE,FALSE,3.62716640011098,"Neither"
"688",3,138,FALSE,FALSE,2.98154868313979,"Neither"
"689",4,138,FALSE,FALSE,1.91598304793501,"Neither"
"690",5,138,FALSE,FALSE,3.25954886728352,"Neither"
"691",1,139,FALSE,FALSE,2.10170749683125,"Neither"
"692",2,139,FALSE,FALSE,2.56706641441575,"Neither"
"693",3,139,FALSE,FALSE,4.10406066971342,"Neither"
"694",4,139,FALSE,FALSE,1.15193830044227,"Neither"
"695",5,139,FALSE,FALSE,4.12638633078142,"Neither"
"696",1,140,FALSE,FALSE,1.66037849246487,"Neither"
"697",2,140,FALSE,FALSE,3.27668022526894,"Neither"
"698",3,140,FALSE,FALSE,3.05931113391396,"Neither"
"699",4,140,FALSE,FALSE,3.41497076353051,"Neither"
"700",5,140,FALSE,FALSE,1.80461392158253,"Neither"
"701",1,141,FALSE,FALSE,2.60136309330762,"Neither"
"702",2,141,FALSE,FALSE,2.64583639058207,"Neither"
"703",3,141,FALSE,FALSE,1.33445570224963,"Neither"
"704",4,141,FALSE,FALSE,-0.0840621928888052,"Neither"
"705",5,141,FALSE,FALSE,2.74551642991522,"Neither"
"706",1,142,FALSE,FALSE,3.8703654891319,"Neither"
"707",2,142,FALSE,FALSE,1.25813635683371,"Neither"
"708",3,142,FALSE,FALSE,3.95212938101968,"Neither"
"709",4,142,FALSE,FALSE,4.61353484643048,"Neither"
"710",5,142,FALSE,FALSE,2.43631479633496,"Neither"
"711",1,143,FALSE,FALSE,2.27321313051402,"Neither"
"712",2,143,FALSE,FALSE,3.1716855852194,"Neither"
"713",3,143,FALSE,FALSE,4.21587764087788,"Neither"
"714",4,143,FALSE,FALSE,1.62210846648185,"Neither"
"715",5,143,FALSE,FALSE,2.72153676744637,"Neither"
"716",1,144,FALSE,FALSE,2.97166407928191,"Neither"
"717",2,144,FALSE,FALSE,2.13407014490317,"Neither"
"718",3,144,FALSE,FALSE,1.11678647271135,"Neither"
"719",4,144,FALSE,FALSE,1.67874598964045,"Neither"
"720",5,144,FALSE,FALSE,3.22032248888432,"Neither"
"721",1,145,FALSE,FALSE,2.70215631575311,"Neither"
"722",2,145,FALSE,FALSE,2.36953261068024,"Neither"
"723",3,145,FALSE,FALSE,2.24120713928939,"Neither"
"724",4,145,FALSE,FALSE,1.88714194360494,"Neither"
"725",5,145,FALSE,FALSE,0.894814391206867,"Neither"
"726",1,146,FALSE,FALSE,3.73824147553559,"Neither"
"727",2,146,FALSE,FALSE,1.56364355756244,"Neither"
"728",3,146,FALSE,FALSE,2.04233508620334,"Neither"
"729",4,146,FALSE,FALSE,-0.27253071573224,"Neither"
"730",5,146,FALSE,FALSE,1.51263037995416,"Neither"
"731",1,147,FALSE,FALSE,2.97663727209766,"Neither"
"732",2,147,FALSE,FALSE,3.74651363299055,"Neither"
"733",3,147,FALSE,FALSE,3.37493361605793,"Neither"
"734",4,147,FALSE,FALSE,2.29234543318765,"Neither"
"735",5,147,FALSE,FALSE,1.99075898963458,"Neither"
"736",1,148,FALSE,FALSE,2.07487040813247,"Neither"
"737",2,148,FALSE,FALSE,3.63726540003032,"Neither"
"738",3,148,FALSE,FALSE,2.02127463171177,"Neither"
"739",4,148,FALSE,FALSE,3.39105637978124,"Neither"
"740",5,148,FALSE,FALSE,4.10119054911394,"Neither"
"741",1,149,FALSE,FALSE,2.18898509638328,"Neither"
"742",2,149,FALSE,FALSE,4.78602392327695,"Neither"
"743",3,149,FALSE,FALSE,2.30630100368485,"Neither"
"744",4,149,FALSE,FALSE,2.78247193994759,"Neither"
"745",5,149,FALSE,FALSE,3.10903883685379,"Neither"
"746",1,150,FALSE,FALSE,2.93954167997785,"Neither"
"747",2,150,FALSE,FALSE,1.74194707179874,"Neither"
"748",3,150,FALSE,FALSE,3.36836170215946,"Neither"
"749",4,150,FALSE,FALSE,2.5637638213636,"Neither"
"750",5,150,FALSE,FALSE,4.24891594042038,"Neither"
"751",1,151,FALSE,FALSE,2.69999898014525,"Neither"
"752",2,151,FALSE,FALSE,0.732265329691663,"Neither"
"753",3,151,FALSE,FALSE,4.0487332797555,"Neither"
"754",4,151,FALSE,FALSE,1.86922220997421,"Neither"
"755",5,151,FALSE,FALSE,2.97021667516621,"Neither"
"756",1,152,FALSE,FALSE,2.45973137080982,"Neither"
"757",2,152,FALSE,FALSE,3.07491029966409,"Neither"
"758",3,152,FALSE,FALSE,1.71733918191119,"Neither"
"759",4,152,FALSE,FALSE,2.59252918645536,"Neither"
"760",5,152,FALSE,FALSE,3.8113833351726,"Neither"
"761",1,153,FALSE,FALSE,3.07697047125145,"Neither"
"762",2,153,FALSE,FALSE,0.580636851084389,"Neither"
"763",3,153,FALSE,FALSE,4.27759642144411,"Neither"
"764",4,153,FALSE,FALSE,2.18497260834208,"Neither"
"765",5,153,FALSE,FALSE,1.79782122185743,"Neither"
"766",1,154,FALSE,FALSE,2.83920463227035,"Neither"
"767",2,154,FALSE,FALSE,2.8817436814732,"Neither"
"768",3,154,FALSE,FALSE,3.57705519838277,"Neither"
"769",4,154,FALSE,FALSE,3.54431964163076,"Neither"
"770",5,154,FALSE,FALSE,3.06591865314137,"Neither"
"771",1,155,FALSE,FALSE,3.27699360777704,"Neither"
"772",2,155,FALSE,FALSE,2.51386100046758,"Neither"
"773",3,155,FALSE,FALSE,1.97515657574386,"Neither"
"774",4,155,FALSE,FALSE,0.671693439287492,"Neither"
"775",5,155,FALSE,FALSE,2.90549896537621,"Neither"
"776",1,156,FALSE,FALSE,2.17163582301139,"Neither"
"777",2,156,FALSE,FALSE,2.83236596993458,"Neither"
"778",3,156,FALSE,FALSE,1.51275548472521,"Neither"
"779",4,156,FALSE,FALSE,3.30149969486692,"Neither"
"780",5,156,FALSE,FALSE,1.69525259538146,"Neither"
"781",1,157,FALSE,FALSE,4.08769332220062,"Neither"
"782",2,157,FALSE,FALSE,1.42824329270316,"Neither"
"783",3,157,FALSE,FALSE,2.47138675106858,"Neither"
"784",4,157,FALSE,FALSE,2.09856169880223,"Neither"
"785",5,157,FALSE,FALSE,0.0345576926442224,"Neither"
"786",1,158,FALSE,FALSE,3.31538078255343,"Neither"
"787",2,158,FALSE,FALSE,3.33667199302579,"Neither"
"788",3,158,FALSE,FALSE,3.07218582188568,"Neither"
"789",4,158,FALSE,FALSE,2.06611185189427,"Neither"
"790",5,158,FALSE,FALSE,2.65777316250707,"Neither"
"791",1,159,FALSE,FALSE,1.63444473339824,"Neither"
"792",2,159,FALSE,FALSE,0.604885425491167,"Neither"
"793",3,159,FALSE,FALSE,0.632247965956796,"Neither"
"794",4,159,FALSE,FALSE,2.20383639931854,"Neither"
"795",5,159,FALSE,FALSE,2.5963407295689,"Neither"
"796",1,160,FALSE,FALSE,2.71752426375038,"Neither"
"797",2,160,FALSE,FALSE,2.89731051266607,"Neither"
"798",3,160,FALSE,FALSE,2.15235650844354,"Neither"
"799",4,160,FALSE,FALSE,0.908712854392924,"Neither"
"800",5,160,FALSE,FALSE,2.82970084816488,"Neither"
"801",1,161,FALSE,FALSE,0.121453206691776,"Neither"
"802",2,161,FALSE,FALSE,3.50518282344389,"Neither"
"803",3,161,FALSE,FALSE,1.69970878493767,"Neither"
"804",4,161,FALSE,FALSE,2.57173584080805,"Neither"
"805",5,161,FALSE,FALSE,-0.352008272678347,"Neither"
"806",1,162,FALSE,FALSE,1.98174465541071,"Neither"
"807",2,162,FALSE,FALSE,2.31363468984944,"Neither"
"808",3,162,FALSE,FALSE,4.73128210693364,"Neither"
"809",4,162,FALSE,FALSE,2.13822342052591,"Neither"
"810",5,162,FALSE,FALSE,4.31608355466302,"Neither"
"811",1,163,FALSE,FALSE,3.21389383824009,"Neither"
"812",2,163,FALSE,FALSE,2.15977834207171,"Neither"
"813",3,163,FALSE,FALSE,1.26829717975477,"Neither"
"814",4,163,FALSE,FALSE,2.92285398112963,"Neither"
"815",5,163,FALSE,FALSE,4.9727845252368,"Neither"
"816",1,164,FALSE,FALSE,2.87345792639184,"Neither"
"817",2,164,FALSE,FALSE,2.59513181823921,"Neither"
"818",3,164,FALSE,FALSE,4.03393670003776,"Neither"
"819",4,164,FALSE,FALSE,2.35722822968611,"Neither"
"820",5,164,FALSE,FALSE,0.697636801517789,"Neither"
"821",1,165,FALSE,FALSE,2.59539280546835,"Neither"
"822",2,165,FALSE,FALSE,2.74524402533663,"Neither"
"823",3,165,FALSE,FALSE,2.73464520167511,"Neither"
"824",4,165,FALSE,FALSE,3.47004258097884,"Neither"
"825",5,165,FALSE,FALSE,2.7014567162178,"Neither"
"826",1,166,FALSE,FALSE,3.72095887630365,"Neither"
"827",2,166,FALSE,FALSE,1.87298233507319,"Neither"
"828",3,166,FALSE,FALSE,2.81939810598191,"Neither"
"829",4,166,FALSE,FALSE,3.85497627713979,"Neither"
"830",5,166,FALSE,FALSE,4.41385754849959,"Neither"
"831",1,167,FALSE,FALSE,3.79017645651298,"Neither"
"832",2,167,FALSE,FALSE,2.16324444002672,"Neither"
"833",3,167,FALSE,FALSE,2.73616765305412,"Neither"
"834",4,167,FALSE,FALSE,2.25798217456916,"Neither"
"835",5,167,FALSE,FALSE,2.717638363914,"Neither"
"836",1,168,FALSE,FALSE,-0.233165854354013,"Neither"
"837",2,168,FALSE,FALSE,3.7838506471635,"Neither"
"838",3,168,FALSE,FALSE,3.48553890562727,"Neither"
"839",4,168,FALSE,FALSE,4.84751404437956,"Neither"
"840",5,168,FALSE,FALSE,2.02047062369009,"Neither"
"841",1,169,FALSE,FALSE,3.25557449864383,"Neither"
"842",2,169,FALSE,FALSE,2.96298890659989,"Neither"
"843",3,169,FALSE,FALSE,3.71767275978841,"Neither"
"844",4,169,FALSE,FALSE,2.5360618756117,"Neither"
"845",5,169,FALSE,FALSE,2.14384746073927,"Neither"
"846",1,170,FALSE,FALSE,3.37354062833561,"Neither"
"847",2,170,FALSE,FALSE,3.49403875837083,"Neither"
"848",3,170,FALSE,FALSE,1.59507572850543,"Neither"
"849",4,170,FALSE,FALSE,1.77845725460677,"Neither"
"850",5,170,FALSE,FALSE,1.96183100618052,"Neither"
"851",1,171,FALSE,FALSE,2.74122265383172,"Neither"
"852",2,171,FALSE,FALSE,2.42428838754313,"Neither"
"853",3,171,FALSE,FALSE,2.46539822121201,"Neither"
"854",4,171,FALSE,FALSE,0.911644969069954,"Neither"
"855",5,171,FALSE,FALSE,1.61010786635993,"Neither"
"856",1,172,FALSE,FALSE,1.52987526735588,"Neither"
"857",2,172,FALSE,FALSE,1.04523157022816,"Neither"
"858",3,172,FALSE,FALSE,1.40450746311855,"Neither"
"859",4,172,FALSE,FALSE,0.776972734073493,"Neither"
"860",5,172,FALSE,FALSE,0.176321214833463,"Neither"
"861",1,173,FALSE,FALSE,3.2714425214218,"Neither"
"862",2,173,FALSE,FALSE,2.73541017950055,"Neither"
"863",3,173,FALSE,FALSE,3.03098274955938,"Neither"
"864",4,173,FALSE,FALSE,4.3136512405879,"Neither"
"865",5,173,FALSE,FALSE,2.65733847152656,"Neither"
"866",1,174,FALSE,FALSE,3.02881421333168,"Neither"
"867",2,174,FALSE,FALSE,3.9822709052783,"Neither"
"868",3,174,FALSE,FALSE,0.358593803321155,"Neither"
"869",4,174,FALSE,FALSE,3.06846678663966,"Neither"
"870",5,174,FALSE,FALSE,2.69840611098963,"Neither"
"871",1,175,FALSE,FALSE,3.50123433075743,"Neither"
"872",2,175,FALSE,FALSE,1.77941457362438,"Neither"
"873",3,175,FALSE,FALSE,3.44083405370323,"Neither"
"874",4,175,FALSE,FALSE,2.3310794997886,"Neither"
"875",5,175,FALSE,FALSE,1.5938080882613,"Neither"
"876",1,176,FALSE,FALSE,2.05742065287347,"Neither"
"877",2,176,FALSE,FALSE,1.73609582517403,"Neither"
"878",3,176,FALSE,FALSE,2.9680608614002,"Neither"
"879",4,176,FALSE,FALSE,2.40949007145165,"Neither"
"880",5,176,FALSE,FALSE,4.10646527239512,"Neither"
"881",1,177,FALSE,FALSE,3.20195630471074,"Neither"
"882",2,177,FALSE,FALSE,0.946497173245446,"Neither"
"883",3,177,FALSE,FALSE,5.57916230234413,"Neither"
"884",4,177,FALSE,FALSE,3.43893356780711,"Neither"
"885",5,177,FALSE,FALSE,3.04255173421276,"Neither"
"886",1,178,FALSE,FALSE,1.01149683515932,"Neither"
"887",2,178,FALSE,FALSE,1.88230268146313,"Neither"
"888",3,178,FALSE,FALSE,3.57966027151311,"Neither"
"889",4,178,FALSE,FALSE,2.86784991359701,"Neither"
"890",5,178,FALSE,FALSE,2.09580410744812,"Neither"
"891",1,179,FALSE,FALSE,1.63746713002794,"Neither"
"892",2,179,FALSE,FALSE,1.70926016886017,"Neither"
"893",3,179,FALSE,FALSE,2.83421404717469,"Neither"
"894",4,179,FALSE,FALSE,2.20932418100912,"Neither"
"895",5,179,FALSE,FALSE,3.97050290848806,"Neither"
